seller_id,recency_max,recency_min,frequency,monetary_value,review_score,cluster_id,cluster_name
77e4abfd739aed9c46480f90f81c0eb4,15,210,18,237.19500000000002,4.777777777777778,2,Cows
77fccaae319668a8ab6cd0fd16aec48c,29,107,11,171.67636363636365,4.454545454545454,2,Cows
7813ea3ebd9411dc600b4dd01f7a97b9,83,390,9,193.9988888888889,3.888888888888889,0,Opportunities
7816cd9c5b1238e320545f5bf7eb80e8,96,96,1,511.76,4.0,0,Opportunities
781a66c0d89e30814d49fe8b5e14cd07,287,287,1,136.3,1.0,1,Dogs
782f78b632a43875dd5b53e3e49c9564,435,435,1,129.56,5.0,1,Dogs
784ba75dd9d20200c4caed3d7a77141a,250,518,19,460.12368421052633,4.131578947368421,0,Opportunities
78744a20ee2f80ba64f6804c25def2b8,9,352,6,511.47499999999997,4.166666666666667,0,Opportunities
78813699ffac347fe27dba345a5f1551,65,65,1,200.54,5.0,0,Opportunities
788e857f317e53de488d393e65a80f45,7,92,11,126.81363636363635,4.909090909090909,2,Cows
788f22bafdd7ab0e1e79f19db72f16a4,7,12,2,76.02,4.5,1,Dogs
78a4d36f65a019172c6154468831a69f,263,313,7,252.70000000000002,4.285714285714286,0,Opportunities
78ba5933c21686d1c2f64669c8c459e7,470,527,2,106.285,4.25,1,Dogs
78c99c6dff4eeae5be99bf635ed21e3f,376,567,31,91.37225806451615,4.419354838709677,1,Dogs
78ef7e885d17f35e2382a47aae8b8cce,397,559,3,151.14666666666665,4.666666666666667,0,Opportunities
7901646fdd36a55f564ffaf2dbccaaf7,6,545,22,567.22,4.5,2,Cows
791cfcfe22fe4a771ece27f90017da92,443,443,1,315.98,1.0,0,Opportunities
79565f7d5603b24ddf07ade262547f2f,461,568,7,63.44428571428572,4.428571428571429,1,Dogs
7957cac1a02f45d0a4a7e45626382ec2,355,355,1,364.64,4.0,0,Opportunities
7963e546f34e098b578f9ad102494601,296,296,1,82.22,5.0,1,Dogs
7994081388d55b9cf976c050653dd359,566,566,1,134.6,5.0,1,Dogs
7994b065a7ffb14e71c6312cf87b9de2,25,84,5,119.46799999999999,5.0,2,Cows
79a679c36c08d606b3fd47ead9de109b,117,180,3,357.4066666666667,2.0,0,Opportunities
79b93a308a97792cf53ac75f46da00b5,402,402,1,116.04,5.0,1,Dogs
79ebd9a61bac3eaf882805ed4ecfa12a,10,322,133,146.4856390977444,4.052631578947368,2,Cows
79ed755314cfe6df0daef2c6cd3022cd,20,551,23,189.85478260869564,4.739130434782608,2,Cows
7a241947449cc45dbfda4f9d0798d9d0,23,537,56,166.6125,4.089285714285714,2,Cows
7a2d2949aea47fab95fd98d6c9f618b1,64,570,11,168.2027272727273,4.2727272727272725,0,Opportunities
7a425d299613df3e613bcf9d2eaf5c49,27,292,18,83.63722222222222,4.111111111111111,2,Cows
7a67c85e85bb2ce8582c35f2203ad736,8,579,1142,143.68397548161133,4.257880910683013,2,Cows
7a704e63bb29c446869efde5d57524c8,216,216,1,109.9,5.0,1,Dogs
7a91bf945c6fae0779f1c61ce97fe45c,334,408,4,174.9425,4.5,0,Opportunities
7a9c12e235c36247c3c81f50d6ea9cea,481,515,5,219.91800000000003,4.6,0,Opportunities
7aa4334be125fcdd2ba64b3180029f14,260,547,214,95.95855140186924,4.126168224299065,2,Cows
7aa538dd6e114e503a2e6154ea352253,11,127,5,223.72000000000003,4.4,2,Cows
7ab0dd5487bab2dc835337b244f689fb,510,510,1,23.46,5.0,1,Dogs
7ad32824caee82087b3e2e5f33b1bf32,1,214,147,179.28108843537436,3.8095238095238093,2,Cows
7ad41305e96a6cab8294cd65891e9a86,77,85,2,118.8,5.0,1,Dogs
7adbd3210a7b3cc2235e225eef33574d,14,59,3,68.28666666666668,4.666666666666667,1,Dogs
7ade73f1b9b4e965f9009a4c3a7e2c15,18,138,26,89.19730769230767,4.769230769230769,2,Cows
7b07b3c7487f0ea825fc6df75abd658b,5,580,91,116.23274725274727,4.417582417582418,2,Cows
7b0df942f46435babab05d49b744b2c4,65,572,32,727.2743750000002,4.28125,0,Opportunities
7b1222c3624aa89b9558b50a2594188c,64,556,22,480.04954545454547,4.454545454545454,0,Opportunities
7b3447b497e55af8c15fc7bd89d7b81a,284,284,1,70.65,5.0,1,Dogs
7b3f6ce5c6c22e9b96e7581ebf0df6e1,262,262,1,42.49,3.0,1,Dogs
7b7ed56ae755e2880f2b69632e839c1e,13,22,5,91.32000000000001,4.2,2,Cows
7b7f91e98f8c6def45a1407923304402,38,135,11,56.408181818181816,4.181818181818182,1,Dogs
7b8e8ec35bad4b0ef7e3963650b0a87b,34,149,5,523.26,4.8,0,Opportunities
7b98de631987e26dd6d803490c43a13c,27,98,8,97.32875,4.625,2,Cows
7bac63f6603d382cc8d0832eb6c100a8,25,298,19,427.0842105263158,4.0,2,Cows
7bb8fac2913a6064ec412e583c6d8b4d,208,208,1,125.52,5.0,1,Dogs
7bcd7c5f8631701474db233ccf1c094b,366,502,8,68.88000000000001,4.375,1,Dogs
7c1fea10b5b006671d608b1d7c446ec4,76,328,14,64.405,4.0,1,Dogs
7c4402417d51474d4d0cda9557340e40,477,477,1,147.59,5.0,1,Dogs
7c4618c82226628831613e95e9c22f44,12,258,13,41.230000000000004,4.076923076923077,2,Cows
7c462184585ae80bd6e5774c62ce50f2,114,114,1,77.64,3.0,1,Dogs
7c4adcc13272c0e26fa23aac642adb7b,184,213,2,82.815,3.0,1,Dogs
7c51de0ab286204ce75ff42bf7c10d92,16,38,4,227.16000000000003,4.5,0,Opportunities
7c5b05cbdb5542049f38d90d7815b97d,45,123,21,61.56619047619048,4.523809523809524,2,Cows
7c67e1448b00f6e969d365cea6b010ab,21,579,973,246.08253854059586,3.4917780061664954,2,Cows
7c9130f5f3729edd32aa059141d92484,6,69,3,64.38333333333333,3.3333333333333335,2,Cows
7caa63f175b1cecbfaadd8b5ab9998c7,238,238,1,56.95,1.0,1,Dogs
7cb946b1ad19faebe28c3e86c2794ec3,285,285,1,40.1,5.0,1,Dogs
7cf4ea70955b00d6b3c22542598e2715,41,41,1,204.81,5.0,0,Opportunities
7d13fca15225358621be4086e1eb0964,4,195,558,221.4821863799276,4.030465949820789,2,Cows
7d294cf9a6a69dc6a0c3e540fff0e039,27,114,5,90.276,4.4,1,Dogs
7d456afc660226829370f3173d14520c,7,692,55,183.74036363636355,4.345454545454546,2,Cows
7d484ca289afaac6bf5fc6a1e96d2226,11,24,2,124.21000000000001,4.0,2,Cows
7d76b645482be4a332374e8223836592,14,397,172,37.755988372093036,3.988372093023256,2,Cows
7d7866a99a8656a42c7ff6352a433410,0,56,5,41.47599999999999,4.4,2,Cows
7d7d2b7a51328016102d4528c411d630,11,143,7,197.71714285714285,4.142857142857143,2,Cows
7d81e74a4755b552267cd5e081563028,9,9,1,39.99,4.0,1,Dogs
7d948535954aaf8c5d39db007f74372e,143,422,4,59.45,3.75,1,Dogs
7daca0837f033a41a6f3428c18657533,80,131,7,199.59142857142857,3.5714285714285716,0,Opportunities
7dc8c42cc750eeafea6c85712ffee9bf,0,690,41,185.23707317073175,4.195121951219512,2,Cows
7dc9a3355bae96dd82008b313d3a456c,70,70,1,949.62,5.0,0,Opportunities
7ddcbb64b5bc1ef36ca8c151f6ec77df,73,406,325,192.11055384615398,4.007692307692308,2,Cows
7dea6f73af847b42cc3985bd620f994d,4,25,2,190.085,4.0,2,Cows
7df1fc11cc5cbc518b39faa60cf5d67c,36,137,5,234.392,4.2,0,Opportunities
7e1fb0a3ebfb01ffb3a7dae98bf3238d,5,570,155,188.15670967741912,4.15483870967742,2,Cows
7e26c750b4cb9f6766f58265ff9ebe95,320,571,23,75.35565217391304,4.434782608695652,1,Dogs
7e3f87d16fb353f408d467e74fbd8014,3,426,91,67.27560439560439,4.164835164835165,2,Cows
7e79d65b5c6f1f544b7daea036acf720,309,441,4,144.9725,4.5,0,Opportunities
7e93a43ef30c4f03f38b393420bc753a,46,690,319,541.9009717868342,4.35423197492163,2,Cows
7ea5bfa6c340f58f8e71fc1f0412b0d6,18,281,96,134.50333333333336,4.166666666666667,2,Cows
7ecd59e5e20407131822c1a68ac59c1f,25,273,24,85.605,4.416666666666667,2,Cows
7ecef8194babfec876ca720714327841,39,317,7,159.18000000000004,4.285714285714286,0,Opportunities
7f02656561b680def9986c0795a8a080,376,376,1,53.85,5.0,1,Dogs
7f152321c60a266edc53af1925ef96c1,26,364,20,237.84650000000002,3.8,2,Cows
7f2617c58d5d06806987308b45654351,68,503,22,181.05772727272722,3.8181818181818183,2,Cows
7f35f9daf223da737b78738fbae4d977,55,72,5,70.602,4.0,1,Dogs
7f40d06aa0b5f1aa4f41af8c0480e2ef,1,20,6,239.26999999999998,4.833333333333333,2,Cows
7f5e4d5efad7e44b91115dd1decb65f3,31,114,3,85.77333333333333,5.0,1,Dogs
7f7b8245c336066a1f9933c359f11d77,12,139,38,69.2165789473684,4.552631578947368,2,Cows
7fc87cc3e89b3d1d5cabdca32f8485aa,27,119,14,202.5585714285714,3.5714285714285716,2,Cows
7fdb0720c8d7c9075538b365dc8c3a22,37,130,9,298.0244444444445,2.4444444444444446,0,Opportunities
7fe21dd00d2f4943ae09525efa2fd674,423,494,2,94.505,5.0,1,Dogs
7ff588a03c2aeae4fbd23f9ae64b760d,2,84,14,100.24142857142859,4.642857142857143,2,Cows
800214c63934acd05d47e84214db8ba8,471,516,3,83.46999999999998,5.0,1,Dogs
804287717b9156fb7a787acd9af4fac1,448,448,1,33.9,5.0,1,Dogs
8060d731897e33b5c5ae575ce1e209e1,46,114,5,58.19,4.8,1,Dogs
808d4348b916efa08e766ebad39f61eb,7,52,20,49.07699999999999,4.6,2,Cows
8090490573c6c0aa343a7231ebcb8c86,13,361,26,165.3088461538462,4.1923076923076925,2,Cows
809413606dbfe5deefd2db646693ef67,114,296,3,82.35,4.333333333333333,1,Dogs
80ceebb4ee9b31afb6c6a916a574a1e2,34,34,1,6922.21,1.0,0,Opportunities
80cfd480be3eb6d6267139f5cb793555,537,537,1,126.34,4.0,1,Dogs
80e6699fe29150b372a0c8a1ebf7dcc8,107,687,95,146.35368421052627,4.347368421052631,2,Cows
80f2cf9abf6b5a0e5c612b5eea6646e6,106,146,6,164.25,5.0,0,Opportunities
8132b9bd16876e1b0f8808d43825dd48,480,480,1,98.9,5.0,1,Dogs
813348c996469b40f2e028d5429d3495,127,485,172,85.02029069767445,4.011627906976744,2,Cows
81336a0f57a33776419727a300249e90,128,406,15,108.64666666666668,4.066666666666666,1,Dogs
8160255418d5aaa7dbdc9f4c64ebda44,9,324,380,151.92505263157904,3.9473684210526314,2,Cows
817245bcc3badd82bbd222e0366951a6,43,287,28,215.88714285714286,4.035714285714286,2,Cows
81783131d2a97c8d44d406a4be81b5d9,14,33,8,120.69624999999999,4.5,2,Cows
817f85dbb65aa3e70831d90fe75cdf89,532,694,11,162.17181818181817,4.545454545454546,0,Opportunities
8185694b58b2ba6de20fd41ae608bbea,18,172,8,200.32125,4.5,2,Cows
818d28f936e791926d33bcb6ee94ef79,461,565,4,43.57000000000001,4.25,1,Dogs
81a1104df0f08b59c68aa5b03cfe398e,134,465,72,154.38097222222225,4.305555555555555,2,Cows
81ed90f07c0bacb7594940ba2ef676aa,290,307,2,128.73,4.5,1,Dogs
81f89e42267213cb94da7ddc301651da,1,21,46,107.09065217391309,3.6739130434782608,2,Cows
820c7c9eaf76d2b226b6c242bcf3f34d,575,575,1,577.0,4.0,0,Opportunities
820cc752a266cdc6c1a1e61dd4583330,124,574,15,205.25133333333332,4.133333333333334,0,Opportunities
821fb029fc6e495ca4f08a35d51e53a5,13,219,24,800.7154166666668,3.375,2,Cows
822166ed1e47908f7cfb49946d03c726,37,461,69,91.62434782608699,3.9420289855072466,2,Cows
822b63912576852aea9a8436d72317b7,582,693,6,602.545,4.833333333333333,0,Opportunities
822bad9bc42b51213ba522fe87b7ab5d,81,383,18,320.8188888888889,4.111111111111111,0,Opportunities
827f8f69dfa529c561901c4f2e0f332f,163,691,91,54.98857142857145,4.214285714285714,2,Cows
82921991ff5b557b045605b8bbf08d49,23,23,1,37.13,5.0,1,Dogs
82bd0703a4aefd6b599e5bfdaed378fb,376,693,20,154.8305,4.0,0,Opportunities
82cb9f452fe8334df74b22d37824b431,27,140,14,86.06785714285714,4.714285714285714,2,Cows
82e0a475a88cc9595229d8029273f045,223,553,41,300.73097560975606,3.6341463414634148,0,Opportunities
830379336fad8c6f3b15a4a3ddb5c66e,36,129,2,219.19,4.5,0,Opportunities
83353a83fd769dfafa4f21a72b15e3e5,254,514,5,134.86599999999999,3.8,1,Dogs
834f3294fba9f932f56edc879193f925,14,475,66,672.2330303030305,4.545454545454546,2,Cows
834f8533b2ecb6598dd004ff3de7203a,8,588,41,131.47780487804877,3.951219512195122,2,Cows
835f0f7810c76831d6c7d24c7a646d4d,196,563,42,145.61404761904762,3.357142857142857,2,Cows
83645b1645cdee8953ee54c29ceed564,24,535,14,88.9357142857143,4.428571428571429,2,Cows
8378eb36b6b70c5734e83ad7b8cdc3b7,57,252,7,279.5242857142857,3.857142857142857,0,Opportunities
83a75eea11694e36e56dd0cb2240229a,133,184,3,176.49,5.0,0,Opportunities
83b08de96980757220871b31bf6cffca,114,319,5,351.67600000000004,4.0,0,Opportunities
83c465a786b06574376909b35ef6752a,12,64,3,110.15333333333335,5.0,2,Cows
83c8aafbefb034674a70de0eac5b8954,50,153,2,92.935,5.0,1,Dogs
83deb69e889cf80f82be1dc6d5f2d486,16,407,40,156.91625,4.325,2,Cows
83e197e95a1bbabc8c75e883ed016c47,182,579,46,163.81565217391304,4.804347826086956,2,Cows
83f2b4881141ce3fcd4e985125d3279e,164,217,3,33.79333333333333,5.0,1,Dogs
8444e55c1f13cd5c179851e5ca5ebd00,60,533,92,258.20510869565214,3.369565217391304,2,Cows
845e8036c3f7bf62099352f5ed910240,4,95,21,117.09095238095236,3.9523809523809526,2,Cows
8476243f92442881ddd5b578975cf115,14,168,12,682.5033333333332,4.083333333333333,0,Opportunities
84c945f15571830c1a91a33978e94009,472,526,2,39.02,4.5,1,Dogs
84deb808079d1be601c209c1e771b1cc,274,358,2,29.07,5.0,1,Dogs
85044848b1b767db2a4a58526adef4b4,47,143,4,76.3775,3.25,1,Dogs
850857dfac77488c307e2b1cbd84ab5a,77,77,1,1638.72,5.0,0,Opportunities
850913d59ce317156b00f3705f1c3edb,32,175,29,94.26344827586205,3.586206896551724,2,Cows
850f4f8af5ea87287ac68de36e29107f,63,505,186,261.8470430107529,4.28494623655914,2,Cows
851773c885feb5e2da3b4f82bc2b17ce,3,202,10,82.814,4.2,2,Cows
855668e0971d4dfd7bef1b6a4133b41b,3,484,300,129.43659999999983,3.8333333333333335,2,Cows
8581055ce74af1daba164fdbd55a40de,132,587,379,194.74810026385228,4.300791556728232,2,Cows
85cc55e048b6bcc90c75afe7f0e72f72,34,114,9,56.31888888888889,4.444444444444445,1,Dogs
85d9eb9ddc5d00ca9336a2219c97bb13,9,692,499,47.39829659318636,4.214428857715431,2,Cows
85e7c62c1d6ea078c3897424f867a7c8,223,244,2,43.85,4.5,1,Dogs
85ecf03781da592876b7844acc1b729f,24,41,2,147.45,4.5,0,Opportunities
8602a61d680a10a82cceeeda0d99ea3d,26,389,17,96.1370588235294,4.411764705882353,2,Cows
8603f0038fe0e52fedd3382d266723de,216,491,10,284.512,4.4,0,Opportunities
8629a7efec1aab257e58cda559f03ba7,194,194,1,64.11,1.0,1,Dogs
8629c241b3622ac12cd4118afdc8d394,49,162,13,115.53999999999998,4.076923076923077,2,Cows
863d2ebcd347ce4922de7a0f9a5581d6,16,420,17,94.44588235294115,4.0588235294117645,2,Cows
8648b1e89e9b349e32d3741b30ec737e,2,335,93,93.89043010752688,4.161290322580645,2,Cows
866558b3bccef2dbc6d29a2b5995016f,39,311,5,374.15,4.8,0,Opportunities
86bb7c4b535e49a541baf3266b1c95b1,205,694,16,530.45125,3.0625,0,Opportunities
86bf77bdb52e615674772d5817c6212f,28,126,4,94.845,4.75,1,Dogs
86ccac0b835037332a596a33b6949ee1,29,524,178,118.89797752808992,4.21067415730337,2,Cows
86ff3eaef0267069cc891a2ed9d10a17,51,133,7,78.62285714285714,4.714285714285714,1,Dogs
870d0118f7a9d85960f29ad89d5d989a,2,507,45,101.88866666666667,4.044444444444444,2,Cows
87142160b41353c4e5fca2360caf6f92,7,571,305,128.28799999999993,4.401639344262295,2,Cows
8759e7aedd644f487315e5860962f162,244,274,3,264.44666666666666,3.6666666666666665,0,Opportunities
876182d1918783bbe15233febfbd4926,182,471,3,51.666666666666664,4.0,1,Dogs
87b4428a334b8f676fd9a7f3bf544fb5,15,15,1,48.98,5.0,1,Dogs
87b740daf17b5d1be335a64164ec6842,166,561,11,1227.0127272727275,3.727272727272727,0,Opportunities
87d30a6a0cbf89356e49324971ab1d24,69,251,17,138.23,4.352941176470588,2,Cows
87d3c3aeb3ead335511b3ce315eb341e,12,77,15,64.204,3.3333333333333335,2,Cows
87d73636a3acf123e842bb890a4db036,34,34,1,313.61,5.0,0,Opportunities
87e24fc7052259b1f7f607d61c10d8be,15,106,7,1041.1785714285713,3.857142857142857,0,Opportunities
87f3e35268860433e13d577825aada95,692,692,1,34.42,1.0,1,Dogs
880ce4951cf857ab1d9e0b75c1d856f4,196,196,1,197.72,5.0,0,Opportunities
883dd81e82754ac2c65e9790a7db8c9a,66,309,5,97.15799999999999,4.4,1,Dogs
88460e8ebdecbfecb5f9601833981930,12,281,246,162.3124796747968,3.432926829268293,2,Cows
888faa8bfb0b159c37de6d898b961c31,7,387,19,222.21947368421053,4.2105263157894735,2,Cows
889009a0ed0bb52c87819941192931b8,454,454,1,122.98,4.0,1,Dogs
88ae906ea2acf6971f26c3e8b7cb4357,110,124,3,139.01,3.3333333333333335,0,Opportunities
88cd3681e0a2ba85e190f7d817629c4c,13,13,1,199.36,4.0,0,Opportunities
88cf19ec1fc2c58f161aee259d57142c,8,100,14,114.8342857142857,4.5,2,Cows
88ef59b51bdaa941d10a853429f2b6ce,10,56,2,147.35,2.0,0,Opportunities
891071be6ba827b591264c90c2ae8a63,6,581,85,59.37129411764708,3.9529411764705884,2,Cows
8931a84a914b3fe9b1ddaa4d704947ca,40,518,29,175.61689655172418,4.103448275862069,2,Cows
8936ba0de1073ee888cb3185ae5dc661,511,511,1,412.21,5.0,0,Opportunities
897060da8b9a21f655304d50fd935913,75,693,304,101.70713815789489,3.6858552631578947,2,Cows
89757206b887aed36f3e18d858460fea,55,118,2,88.07000000000001,5.0,1,Dogs
89a51f50b8095ea78d5768f34c13a76f,28,126,10,85.42600000000002,4.7,2,Cows
89ad3263c0931c47f976d7c5778e60f6,32,65,6,127.43666666666667,4.166666666666667,2,Cows
89bc797e2e29667aa035d4368f9b7f92,505,693,16,39.402499999999996,3.875,1,Dogs
89c127985a8b130cfa45c1d36764017a,236,425,6,240.28166666666667,3.5,0,Opportunities
89d9a386b0b6e5fc8403071b03f7206a,197,200,2,117.625,4.0,1,Dogs
89dda63a3c907c468ec88c310ed91213,143,143,1,65.39,5.0,1,Dogs
89de2d6f23e9746ff309705b23581faa,25,43,8,62.510000000000005,2.5,2,Cows
89f69225956f951295ca4c7fb1266553,15,107,11,119.88272727272728,4.2727272727272725,2,Cows
8a130737016f838139d31878787a39c9,39,265,56,90.43410714285712,4.446428571428571,2,Cows
8a1ff5c35f6595a73fef4c7b96e4908a,28,81,2,941.4,5.0,0,Opportunities
8a207b6080964f3c1fc9d35bd6096ba4,299,343,2,365.02,5.0,0,Opportunities
8a2d12a90e92f012ce5226fc6592b653,5,249,18,111.69333333333333,4.388888888888889,2,Cows
8a32e327fe2c1b3511609d81aaf9f042,187,690,126,70.66936507936511,3.9523809523809526,2,Cows
8a40ae794fa3f9892cee24bd5af0488b,71,442,6,157.71,3.1666666666666665,0,Opportunities
8a43128d7f9a3db592b866e6861a6cce,6,64,3,352.83,2.3333333333333335,0,Opportunities
8a432f4e5b471f8da497d7dc517666e2,1,146,95,104.71336842105264,4.157894736842105,2,Cows
8a87611c08849ffeeccab52aa798b6c7,565,579,6,140.73999999999998,4.666666666666667,1,Dogs
8a8835a43bda99fd37310ad76c457510,26,43,2,129.27,4.5,0,Opportunities
8a9260f2b0340411d6d2a56bcf4f7378,12,193,8,174.6175,4.75,2,Cows
8ab42aa58097fd4668d60cc648225d5f,26,322,20,168.99450000000004,4.2,2,Cows
8ae520247981aa06bc94abddf5f46d34,8,300,65,273.3283076923078,4.446153846153846,2,Cows
8b11118053756a9a2932f447e11fc1b5,691,691,1,91.16,3.0,1,Dogs
8b181ee5518df84f18f4e1a43fe07923,91,91,1,54.98,5.0,1,Dogs
8b2492b7ff4468839593fafeed55bad9,30,365,29,149.5262068965517,4.172413793103448,2,Cows
8b28d096634035667e8263d57ba3368c,40,547,139,86.04820143884893,4.0,2,Cows
8b2d4ab22f42c5cfc338b846decfda60,9,154,6,107.21833333333332,4.833333333333333,2,Cows
8b321bb669392f5163d04c59e235e066,7,305,930,34.093666666666664,4.1,2,Cows
8b655f0855926bcb49f5835d38dfddf6,12,108,5,232.56199999999998,4.8,2,Cows
8b87cd0d43d49b9bdf40f56229364d59,294,323,2,432.44,5.0,0,Opportunities
8b8cfc8305aa441e4239358c9f6f2485,140,576,15,874.0466666666667,4.2,0,Opportunities
8b9d6eec4a7eb7d0f9d579ce0b38324d,8,107,48,130.28499999999997,4.0625,2,Cows
8bb48dc19fccaa8613b6229bf7f452a2,37,315,82,75.93573170731706,4.414634146341464,2,Cows
8bd0e3abda539b9479c4b44a691be1ec,234,456,6,106.33666666666666,2.5,1,Dogs
8bd0f31cf0a614c658f6763bd02dea69,12,588,33,167.47515151515148,4.181818181818182,2,Cows
8bdd8e3fd58bafa48af76b2c5fd71974,24,228,9,234.39999999999998,4.888888888888889,2,Cows
8c0de775f52fe41590b376a3b7c50f68,56,166,8,88.44,4.25,1,Dogs
8c16d1f32a54d92897cc437244442e1b,5,693,108,72.32277777777779,4.333333333333333,2,Cows
8c351ed7c326c62123318f4f3246e906,10,245,2,75.33000000000001,5.0,1,Dogs
8c3b533c63cca56240f94f1e3a6b18ef,471,569,3,893.5799999999999,1.6666666666666667,0,Opportunities
8c5e007d7bd5693fa1386ffefbc99f6c,9,84,9,156.3788888888889,4.333333333333333,2,Cows
8c91bfea4263b8fba54081460693e2a1,554,569,2,392.875,5.0,0,Opportunities
8c9348f33ae3dada25c99c99ade2af78,33,71,2,182.465,5.0,0,Opportunities
8ca1551acf9832a4cf467bbbac15851f,13,183,11,229.41909090909093,3.909090909090909,2,Cows
8ca5b19e0263150d2c57afdde2b3d011,279,307,3,74.89333333333333,4.666666666666667,1,Dogs
8cb7c5ddf41f4d506eba76e9a4702a25,202,202,1,97.88,5.0,1,Dogs
8cbac7e12637ed9cffa18c7875207478,1,580,66,72.58409090909093,4.166666666666667,2,Cows
8cc6a0e5738e61a87b03c78b2ba9db4b,487,573,23,598.9826086956521,4.478260869565218,0,Opportunities
8ccf3cf69651cc1d8a02c8bfaf3b8568,474,493,2,144.315,3.5,1,Dogs
8cf21434553b02cbd37c0bbd07e041b0,277,277,1,73.21,4.0,1,Dogs
8d46553a36e68f95350a200c12f8f2e2,166,375,9,90.8011111111111,4.222222222222222,1,Dogs
8d79c8a04e42d722a75097ce5cbcf2ef,167,578,26,132.43192307692308,4.576923076923077,2,Cows
8d899e15a5925f097cca50faa49b15e3,12,93,4,198.99499999999998,3.75,2,Cows
8d92f3ea807b89465643c219455e7369,549,580,3,84.25666666666667,1.0,1,Dogs
8d956fec2e4337affcb520f56fd8cbfd,2,321,210,68.7575714285714,4.214285714285714,2,Cows
8daab2245ebdc277c51098d01c5ad8ef,7,146,16,118.03999999999999,4.625,2,Cows
8dd386be0767c330276ea6a3f96532d3,18,18,1,134.48,5.0,0,Opportunities
8de8fe3af4449ed695d2434c933ed73e,24,24,1,2155.35,5.0,0,Opportunities
8def3db7f272735afb2ecd03aeca09a7,22,30,2,114.82,5.0,1,Dogs
8dfbc5ff27df12f6cef751d3b9554222,13,106,4,79.03,4.5,2,Cows
8e29d051f810eb22959ede205b462b9f,71,80,2,406.64,4.0,0,Opportunities
8e2b3afb420011ef0c88c9d5f11ea526,211,288,11,146.0381818181818,4.2727272727272725,0,Opportunities
8e34331b7eedd03be4e5d965c1956225,55,219,5,42.088,4.8,1,Dogs
8e4f041ff58e7845456d3482524014b3,178,203,2,91.195,3.0,1,Dogs
8e670472e453ba34a379331513d6aab1,356,356,1,1083.96,1.0,0,Opportunities
8e6cc767478edae941d9bd9eb778d77a,77,576,100,83.29250000000002,4.01,2,Cows
8e6d7754bc7e0f22c96d255ebda59eba,3,241,84,209.86630952380952,3.6011904761904763,2,Cows
8e8a7ce9f2f970dc00e2acf6f6e199f6,8,271,63,158.23460317460322,4.0,2,Cows
8ea394aed8138685abe1eb9f25e1021d,83,242,2,708.8,4.0,0,Opportunities
8eb88b0acb3f90a717ad659221471fa7,205,344,2,80.335,4.5,1,Dogs
8ec76bb0965af3f007692b26fa9d6623,284,284,1,2028.75,5.0,0,Opportunities
8ed8ea9a57c862f2c18c2fe41f601d56,80,140,19,240.1563157894737,4.473684210526316,0,Opportunities
8f0fbe2cd4d472157dc1cdef6edecaa9,351,411,2,69.59,3.0,1,Dogs
8f119a0aee85c0c8fc534629734e94fd,18,600,75,65.50546666666668,4.28,2,Cows
8f2b51a30523cdecddc2f179f351c7d6,423,502,7,168.8657142857143,4.142857142857143,0,Opportunities
8f2ce03f928b567e3d56181ae20ae952,4,485,151,165.36291390728488,4.125827814569536,2,Cows
8f54d64f28a993550aa7943f12572959,13,291,15,208.87466666666666,3.7333333333333334,2,Cows
8f580d36c1e9d6fbce95283403c7d447,14,254,8,624.1750000000001,4.375,0,Opportunities
8f78f0903005064036736c7173a5c2ed,30,504,13,211.93846153846152,3.769230769230769,2,Cows
8fb67a334bacec338885b4e9e1708073,45,45,1,98.42,5.0,1,Dogs
8fb791022c1fc8909664f48ab7dc636d,37,56,5,1696.67,4.2,0,Opportunities
8fbd63429be6d3e5e6d1a709b6464802,62,133,6,206.8283333333333,4.833333333333333,0,Opportunities
8fbe2ee446b97e128471be4ce983dc0d,28,71,3,62.833333333333336,3.0,1,Dogs
8fd3b4468f6425810648177996c14cbd,77,77,1,376.57,5.0,0,Opportunities
8fdca8e349553f99bc738833a62c8802,385,692,22,62.28272727272727,4.045454545454546,1,Dogs
8fe8786ee000001ab51d030dfd4a7bf1,67,281,5,491.288,4.6,0,Opportunities
8fec2e460530482132c436cfb5439925,188,211,3,182.87,4.333333333333333,0,Opportunities
8ff1a9df749e454105c55cda13e79143,67,295,13,133.62384615384616,3.3076923076923075,2,Cows
8ff38bc3969e67c36c48343a07090f66,334,393,2,1929.78,2.5,0,Opportunities
8fff28c4263ddec387f28d237fb42773,8,14,2,56.315,5.0,1,Dogs
900ba814c251a692506d7834c1218441,3,421,86,365.6191860465116,4.22093023255814,2,Cows
901b460cdce0c64e471230d7f2f9f3a3,45,314,5,402.512,4.4,0,Opportunities
902c99f1ac505c0d18778b61bcd636f7,18,41,3,68.43,5.0,1,Dogs
903037660cf848a717166eb7a06d616e,15,582,44,216.76250000000002,3.9545454545454546,2,Cows
90b36c5aeb728d5504a39f435bef0c5f,27,49,4,61.972500000000004,5.0,1,Dogs
90b57083da5d803237da74daec6dcb2b,134,213,2,120.605,5.0,1,Dogs
910a922b426b7ff95eaee129ad6c0e1f,139,147,2,75.48,5.0,1,Dogs
913fd0ebba70bb919f7254a02239173c,35,35,1,179.12,1.0,0,Opportunities
9140bd1d9de28b197dce077bdd687438,19,99,6,240.48833333333332,4.166666666666667,0,Opportunities
9140ef75cc8211c4035935e80e567204,27,27,1,72.18,5.0,1,Dogs
